mdn_hash,device_make,device_model,entry_time,exit_time,duration,timeZone,state,city,latitude,longitude,CMA_CD
9ff395f1-4680-4778-a6d4-94d7a71d1cf7,Kyocera,Galaxy S21,2024-09-14 18:59:49,2024-09-14 20:00:00,60,CST,TX,Murphy,32.75105835440379,-97.09771040822075,5
939696bb-0ccf-4781-8908-7b5c61536363,Samsung,Galaxy S21,2024-09-14 19:37:47,2024-09-14 20:00:00,22,CST,TX,Arlington,32.746729939049565,-97.0892821064914,2
4f647ca2-5af9-4f48-95db-f8799e04aad9,Google,Moto G Power,2024-09-14 18:01:49,2024-09-14 18:56:44,54,CST,TX,Richardson,32.74743110996379,-97.07709567213834,7
9e4d209b-88d9-4191-bfd0-c39f1400bfe2,Google,Pixel 6,2024-09-14 19:39:12,2024-09-14 20:00:00,20,CST,TX,McKinney,32.74593309166302,-97.09197370959325,6
f5ec356f-97d5-41be-bc51-623eea5104ea,Apple,Pixel 6,2024-09-14 15:05:01,2024-09-14 16:25:22,80,CST,TX,Gunter,32.748600134229456,-97.1101621955797,4
b1de960f-df43-4ba3-affc-0295980c88e6,Apple,Pixel 6,2024-09-14 17:51:43,2024-09-14 20:00:00,128,CST,TX,DFW,32.74951758400101,-97.09712762287963,7
6cfb4bd7-b688-4cc3-b1e9-4f3567f038ce,Motorola,iPhone 13,2024-09-14 13:24:54,2024-09-14 17:22:26,237,CST,TX,Arlington,32.75118797533203,-97.08107018142519,7
aa8665a3-dc94-44bb-9e2a-d40a05b4163a,Motorola,Galaxy S21,2024-09-14 16:31:27,2024-09-14 18:04:19,92,CST,TX,Prosper,32.74550414317099,-97.09820132834776,6
fea054fd-3b4b-49fe-ad02-67d8ddee7a66,Google,Galaxy S21,2024-09-14 16:51:00,2024-09-14 17:03:55,12,CST,TX,Prosper,32.748501415255966,-97.07315893912303,2
85fddd12-378c-4351-b079-91e0c60eed7b,Kyocera,Moto G Power,2024-09-14 19:57:32,2024-09-14 20:00:00,2,CST,TX,Arlington,32.74371051606284,-97.09929223050467,2
e5b02f78-a1bf-4792-a75b-5d617d1b4366,Apple,DuraForce PRO 2,2024-09-14 16:16:16,2024-09-14 17:53:15,96,CST,TX,Celina,32.74736936426143,-97.07642024081463,3
29154003-df73-4d11-8b62-69f2793ac43e,Motorola,Galaxy S21,2024-09-14 18:08:54,2024-09-14 18:30:16,21,CST,TX,Prosper,32.743701624989434,-97.1091597286444,1
7b0dfea2-7684-4646-806a-e2ac9616ed94,Kyocera,iPhone 13,2024-09-14 15:41:32,2024-09-14 19:07:07,205,CST,TX,Richardson,32.75055266387554,-97.1088280575523,6
2fced36a-5a1e-4270-abe2-47f1b19759b3,Google,DuraForce PRO 2,2024-09-14 19:47:54,2024-09-14 20:00:00,12,CST,TX,Garland,32.75140139756608,-97.08883742063226,3
44069252-985f-4d3f-a551-09bab6ccc48a,Google,iPhone 13,2024-09-14 15:33:48,2024-09-14 19:03:10,209,CST,TX,Princeton,32.7453283625367,-97.09150970614607,2
12575b58-7246-4d07-b9f4-b586db855956,Samsung,Galaxy S21,2024-09-14 13:00:06,2024-09-14 13:25:14,25,CST,TX,McKinney,32.74471754092473,-97.09663398709807,4
94a7b340-aa6c-48e4-bef7-fa5b53222617,Motorola,Moto G Power,2024-09-14 17:02:55,2024-09-14 20:00:00,177,CST,TX,Richardson,32.74889612423832,-97.10775650015366,4
85731652-811f-4713-bd87-2e440c02e9bd,Motorola,DuraForce PRO 2,2024-09-14 16:53:21,2024-09-14 19:39:07,165,CST,TX,Irving,32.7422642243083,-97.10186324619269,6
1a16bd67-b353-4528-9135-8c000f574b93,Motorola,Pixel 6,2024-09-14 15:54:09,2024-09-14 17:04:25,70,CST,TX,DFW,32.742585944979595,-97.10222878811462,6
11dab282-1c28-4623-ae41-0f3c19c87a6f,Google,iPhone 13,2024-09-14 16:48:52,2024-09-14 18:11:04,82,CST,TX,Southlake,32.7481580311955,-97.10419531139004,1
19eb83cc-c5be-4b76-bf1f-fb1789b4ea7a,Google,Galaxy S21,2024-09-14 16:49:26,2024-09-14 19:30:39,161,CST,TX,Richardson,32.75129154877557,-97.08112796737117,1
7e7c45a0-da4d-4ab3-bc6f-befece238c28,Apple,Galaxy S21,2024-09-14 14:40:15,2024-09-14 15:14:33,34,CST,TX,Garland,32.74694905322184,-97.10148886313641,6
8374e1a3-767a-455c-bfd9-31807c3cf7d0,Samsung,DuraForce PRO 2,2024-09-14 18:25:21,2024-09-14 20:00:00,94,CST,TX,Southlake,32.75223714311965,-97.09702827339505,2
eada8796-6e6f-42eb-a15f-a17864eb1e79,Kyocera,Galaxy S21,2024-09-14 12:14:50,2024-09-14 15:59:05,224,CST,TX,Southlake,32.74504376237221,-97.0983810907426,3
670163c0-aa59-4cd2-b459-0d99f8592703,Google,Moto G Power,2024-09-14 13:13:46,2024-09-14 15:05:58,112,CST,TX,Plano,32.74652305410455,-97.09449569531665,6
148a91bd-02e7-4801-919c-6cb1aa0e2eea,Kyocera,Galaxy S21,2024-09-14 17:21:39,2024-09-14 20:00:00,158,CST,TX,Frisco,32.74928832829648,-97.0883845482867,1
8f671525-590a-480e-9bae-57d5e2724a9c,Kyocera,Moto G Power,2024-09-14 12:20:13,2024-09-14 14:59:09,158,CST,TX,Gunter,32.75151976890165,-97.10143921275917,1
ca95ef05-8fe5-4280-9353-54fa6bd5449c,Motorola,Moto G Power,2024-09-14 18:51:11,2024-09-14 20:00:00,68,CST,TX,DFW,32.748895597767024,-97.09811385634144,3
afd20c16-559b-4e5d-b656-18f29d1ef317,Samsung,DuraForce PRO 2,2024-09-14 16:08:18,2024-09-14 17:36:42,88,CST,TX,Southlake,32.743465730978585,-97.08569634072009,4
72f600b5-48ab-433d-b0c6-7c9ec66ced85,Google,Galaxy S21,2024-09-14 16:45:16,2024-09-14 17:08:41,23,CST,TX,Arlington,32.74787119493029,-97.0971133707701,1
fbf62cd5-7c0f-45f2-89ed-677366a8c791,Samsung,iPhone 13,2024-09-14 14:13:53,2024-09-14 17:05:18,171,CST,TX,Southlake,32.7449025777723,-97.10482340454791,7
cb00266b-29e5-4fee-9302-b98b304a02dc,Google,DuraForce PRO 2,2024-09-14 19:28:44,2024-09-14 20:00:00,31,CST,TX,Gunter,32.75083822551547,-97.0982448590916,5
dc3feb03-fa99-498c-b84b-1e6597f5db8e,Samsung,iPhone 13,2024-09-14 12:19:44,2024-09-14 14:02:47,103,CST,TX,Denton,32.746176921044146,-97.07961628589356,4
d7ba2e30-b3a2-46bf-b0cb-123cadb3cb1c,Motorola,iPhone 13,2024-09-14 18:04:32,2024-09-14 19:42:14,97,CST,TX,Richardson,32.75099166287031,-97.09591112016047,4
6582a68c-2e4b-4c1c-950b-8723bd508716,Apple,Pixel 6,2024-09-14 14:57:02,2024-09-14 15:09:08,12,CST,TX,Dallas,32.745955318985416,-97.11435906945695,5
72c6fa9c-3d33-40d5-ada6-ae56ba374244,Kyocera,Moto G Power,2024-09-14 14:18:44,2024-09-14 14:49:53,31,CST,TX,Arlington,32.742597854602565,-97.09791394355922,6
dd0d681b-a7c5-4363-8dae-4c707a8783ef,Apple,Pixel 6,2024-09-14 17:03:27,2024-09-14 17:43:43,40,CST,TX,Rockwall,32.746530223482864,-97.10058294480034,5
c8708952-eaa4-4ac8-9fed-51f0ad55dd5a,Samsung,Moto G Power,2024-09-14 17:44:39,2024-09-14 20:00:00,135,CST,TX,Richardson,32.74699961087389,-97.07727928083958,6
3e55ec98-f261-4d6f-982b-01be35ed4d8c,Kyocera,iPhone 13,2024-09-14 18:21:51,2024-09-14 19:16:07,54,CST,TX,Frisco,32.752404831138634,-97.09436732000658,6
f829f8fc-48aa-4d5b-a137-f55fb58cbb08,Kyocera,Moto G Power,2024-09-14 13:21:30,2024-09-14 15:08:26,106,CST,TX,Denton,32.74854002636024,-97.11597179088574,5
8664d1fd-5640-4d52-b16d-aa8b023ae90d,Kyocera,Pixel 6,2024-09-14 17:10:11,2024-09-14 18:00:21,50,CST,TX,Gunter,32.744119032673055,-97.07663793984459,6
0e80645a-4276-458d-9822-0839bf00c29b,Motorola,Moto G Power,2024-09-14 12:37:58,2024-09-14 13:33:18,55,CST,TX,McKinney,32.74491106479399,-97.08983513311198,3
36e2ea20-5918-4876-96bd-e84a5a2be282,Google,Galaxy S21,2024-09-14 12:33:49,2024-09-14 15:07:01,153,CST,TX,Gunter,32.75147215239373,-97.10330983475096,5
87370870-7d63-4a10-b79c-ef4cd02591cd,Apple,Galaxy S21,2024-09-14 16:13:46,2024-09-14 16:26:35,12,CST,TX,Garland,32.74431213078038,-97.0878525386767,5
66c17274-0584-452d-a199-fc4f996ddf24,Motorola,Pixel 6,2024-09-14 13:34:25,2024-09-14 17:33:15,238,CST,TX,Princeton,32.74945871761835,-97.10081781168098,1
9081294e-68fa-4b8f-a0c8-f19d4315f4a2,Kyocera,Galaxy S21,2024-09-14 16:04:45,2024-09-14 18:20:44,135,CST,TX,Princeton,32.751830053669494,-97.09775415769793,4
477a8174-a3c4-4393-b37b-331cf0eb000c,Kyocera,Pixel 6,2024-09-14 19:59:26,2024-09-14 20:00:00,0,CST,TX,McKinney,32.745850816249444,-97.07935637826068,5
500e9a0a-e809-40a5-8afa-1394157e649d,Apple,Pixel 6,2024-09-14 19:32:17,2024-09-14 20:00:00,27,CST,TX,McKinney,32.74291536894073,-97.10618083599981,2
1c4ae355-1835-4e34-bfb3-074405737494,Apple,DuraForce PRO 2,2024-09-14 19:18:02,2024-09-14 20:00:00,41,CST,TX,DFW,32.74354095749912,-97.09865502835301,7
5027c835-57fb-451f-aa4c-58756dcea878,Apple,Moto G Power,2024-09-14 19:49:27,2024-09-14 20:00:00,10,CST,TX,Denton,32.74966366460077,-97.0807821412953,2
f9381fbf-06be-423b-b6fe-6e61bde2a406,Kyocera,iPhone 13,2024-09-14 12:02:25,2024-09-14 14:38:07,155,CST,TX,Frisco,32.744795516656126,-97.08436522301734,2
2674e39a-129d-4ddd-8d1a-ccb908f8191c,Kyocera,Pixel 6,2024-09-14 18:48:44,2024-09-14 20:00:00,71,CST,TX,Garland,32.75114424676873,-97.08269128582307,1
1ee2bc0a-3d5c-4a1a-bdb1-cdf922ead0b7,Kyocera,Pixel 6,2024-09-14 13:00:01,2024-09-14 15:00:16,120,CST,TX,Murphy,32.74463350084497,-97.09543768434817,2
033ae817-da26-47d1-bb8f-8f0106cc8e1b,Motorola,Moto G Power,2024-09-14 18:48:33,2024-09-14 20:00:00,71,CST,TX,Arlington,32.746128970225215,-97.11499765807598,4
7b00abf7-beb5-4067-8b09-e4dcd7270757,Motorola,DuraForce PRO 2,2024-09-14 16:46:40,2024-09-14 20:00:00,193,CST,TX,Garland,32.74887880609199,-97.07336014520168,7
d7946523-496b-4490-a857-256b459ea2ad,Google,Pixel 6,2024-09-14 15:45:10,2024-09-14 17:17:22,92,CST,TX,Irving,32.74573188201573,-97.0818909164374,4
9c37bf37-32ac-4d11-93ba-5c3900148fa9,Apple,iPhone 13,2024-09-14 16:09:38,2024-09-14 19:42:36,212,CST,TX,Southlake,32.744293561661706,-97.10062029043854,4
aebd1036-f4f6-490b-9715-c83ad434cc91,Google,iPhone 13,2024-09-14 19:20:14,2024-09-14 20:00:00,39,CST,TX,Princeton,32.74530752852135,-97.09368284446013,2
66ac8a86-5d46-4616-a199-9008324ec2a7,Motorola,Pixel 6,2024-09-14 18:43:33,2024-09-14 20:00:00,76,CST,TX,Dallas,32.74475409846649,-97.10308235196894,4
d0627c13-1dbb-4360-8b3e-7c391656c346,Samsung,Pixel 6,2024-09-14 15:12:25,2024-09-14 15:27:38,15,CST,TX,DFW,32.7443106573639,-97.08816212290577,5
61aca8e7-e9b6-4b93-bc6e-5aab3d547e64,Motorola,iPhone 13,2024-09-14 12:19:25,2024-09-14 16:18:26,239,CST,TX,Garland,32.75006810929801,-97.11119675049858,6
2bba04fe-e3e4-45ed-bd44-d777998976d0,Apple,Pixel 6,2024-09-14 19:46:52,2024-09-14 20:00:00,13,CST,TX,Celina,32.74682968867255,-97.07189328533242,7
57a9c4b2-d6da-4196-9d58-fb959591e2ae,Google,iPhone 13,2024-09-14 19:53:13,2024-09-14 20:00:00,6,CST,TX,Richardson,32.75086478606912,-97.08573863452563,2
c84a2340-4d23-4caa-8d2c-6f9fd7e88881,Apple,Pixel 6,2024-09-14 12:19:23,2024-09-14 14:23:55,124,CST,TX,Rockwall,32.75071605651649,-97.09300063448116,1
a72977ab-db0a-4bac-86bb-59a02ee3bacc,Apple,Galaxy S21,2024-09-14 15:17:14,2024-09-14 19:10:31,233,CST,TX,Plano,32.74300908308601,-97.1019368616033,4
4c7e4089-f9b4-48a3-9dd7-deeddc08e8a6,Apple,Moto G Power,2024-09-14 14:37:08,2024-09-14 15:59:53,82,CST,TX,Princeton,32.74722182009327,-97.09027761417066,3
58567ae7-c5fd-46e2-b622-9fdb96b5f768,Google,DuraForce PRO 2,2024-09-14 13:41:30,2024-09-14 16:56:39,195,CST,TX,Irving,32.750371633565315,-97.09130409866647,7
af550901-25a8-49d2-97be-1558ed382f92,Google,Pixel 6,2024-09-14 17:58:24,2024-09-14 20:00:00,121,CST,TX,Garland,32.74801463606697,-97.10773196716542,7
8e5dfb3d-7ee4-47db-8285-fa8c8e325975,Samsung,iPhone 13,2024-09-14 12:59:44,2024-09-14 15:11:08,131,CST,TX,Richardson,32.7444747133553,-97.08579524052804,2
f90fe278-fec4-40de-8fdc-0ac04234edad,Samsung,iPhone 13,2024-09-14 14:02:09,2024-09-14 16:05:17,123,CST,TX,Richardson,32.74362029372816,-97.09657680035507,1
b8354618-5789-4f42-bbe6-e99524e0ab2a,Google,iPhone 13,2024-09-14 13:01:19,2024-09-14 14:35:43,94,CST,TX,Southlake,32.75106416281131,-97.10051522377302,1
65c940f4-43c8-4d54-9047-8e9904b475ab,Apple,Galaxy S21,2024-09-14 19:20:34,2024-09-14 20:00:00,39,CST,TX,Denton,32.74714009830963,-97.08096900495478,3
35b606a8-37df-4ddb-b179-d13de84a684c,Apple,iPhone 13,2024-09-14 16:56:03,2024-09-14 17:55:30,59,CST,TX,Prosper,32.74420581809828,-97.09539028613266,5
3963438f-69ef-47c4-9b06-ed4dbe8eae41,Motorola,iPhone 13,2024-09-14 17:36:59,2024-09-14 18:53:19,76,CST,TX,Prosper,32.74844954038625,-97.10745460273104,3
6df3daaa-f41c-412e-a966-51398770056d,Google,iPhone 13,2024-09-14 18:52:52,2024-09-14 19:38:43,45,CST,TX,McKinney,32.74636358110339,-97.07945931158288,3
75ad2d7c-1119-4dba-a5ef-88eea842243c,Google,DuraForce PRO 2,2024-09-14 13:24:01,2024-09-14 16:19:31,175,CST,TX,Dallas,32.74710122986372,-97.07258771265091,2
b1295dae-8092-456f-94a2-137bb008e1de,Motorola,Pixel 6,2024-09-14 14:38:57,2024-09-14 16:56:33,137,CST,TX,DFW,32.744188221931516,-97.0763521359075,6
9be2f8b5-eabd-4a9a-9d1e-6428a532484a,Apple,Pixel 6,2024-09-14 18:12:32,2024-09-14 20:00:00,107,CST,TX,Richardson,32.74941906822534,-97.0898771342509,6
70411a71-c840-4d92-897d-b9ed9cf10388,Kyocera,Pixel 6,2024-09-14 13:43:20,2024-09-14 15:38:14,114,CST,TX,DFW,32.74361938739743,-97.0782615309021,4
97ba8aad-d3ba-4e1b-9475-59795d09b61a,Samsung,DuraForce PRO 2,2024-09-14 19:21:16,2024-09-14 20:00:00,38,CST,TX,Murphy,32.747855859017164,-97.07999347944633,7
e850fac7-d490-4c38-b99a-af9902d4a004,Motorola,Galaxy S21,2024-09-14 18:05:52,2024-09-14 18:26:26,20,CST,TX,Plano,32.74403159485997,-97.09136550801908,4
f724b4ce-7a5e-482f-9497-bbfb1b242642,Motorola,Pixel 6,2024-09-14 16:53:34,2024-09-14 18:30:30,96,CST,TX,Plano,32.74331728899468,-97.08125203214004,4
eae00d8b-a259-47d7-9cc1-6ced299b7b82,Motorola,iPhone 13,2024-09-14 14:34:06,2024-09-14 16:16:44,102,CST,TX,Irving,32.744449143162306,-97.08433107695305,3
cc12f75e-7bb8-44f2-8937-62ee6ab92358,Kyocera,iPhone 13,2024-09-14 15:47:27,2024-09-14 18:31:00,163,CST,TX,Irving,32.74689830337718,-97.10498783767672,1
54856f8e-f3d3-4235-be45-9a92829e642b,Google,iPhone 13,2024-09-14 18:06:24,2024-09-14 20:00:00,113,CST,TX,Dallas,32.7515934549806,-97.09759425538341,1
5e82406a-2b14-4654-8553-8d2eaaafd452,Motorola,Moto G Power,2024-09-14 14:57:01,2024-09-14 18:02:04,185,CST,TX,Gunter,32.74843581106445,-97.10623343930355,2
3c86838b-4acf-41c2-b111-4d63ee6f3624,Kyocera,DuraForce PRO 2,2024-09-14 16:31:45,2024-09-14 19:59:27,207,CST,TX,Princeton,32.751350347851044,-97.10767333902017,6
66993aad-33a0-40f5-bc1a-bb92a3820559,Motorola,Moto G Power,2024-09-14 13:06:06,2024-09-14 15:01:19,115,CST,TX,Richardson,32.75158539228102,-97.0931456502487,5
bc45d9ad-8499-46ef-a55c-4555753757fb,Kyocera,Galaxy S21,2024-09-14 12:45:45,2024-09-14 14:49:34,123,CST,TX,DFW,32.749137475363874,-97.07567806124752,6
8966ea14-cd28-4051-9db3-02fd30756bb0,Motorola,Moto G Power,2024-09-14 13:02:18,2024-09-14 13:29:08,26,CST,TX,Frisco,32.749654103529764,-97.08555028185974,6
49d9862b-e87c-4bd4-8e1f-63c779d70b0b,Samsung,DuraForce PRO 2,2024-09-14 17:42:55,2024-09-14 18:57:46,74,CST,TX,DFW,32.74855494522311,-97.11228288426126,5
64c1f818-f1b0-44df-977d-aae168ed03e1,Motorola,DuraForce PRO 2,2024-09-14 14:20:48,2024-09-14 14:33:35,12,CST,TX,Frisco,32.74778834322429,-97.08725545843475,5
14d7f5a8-61d7-4c5f-b1cc-ee4d55e052c0,Motorola,DuraForce PRO 2,2024-09-14 19:32:11,2024-09-14 20:00:00,27,CST,TX,Prosper,32.74560962496935,-97.08764014265282,3
92d10488-fde9-4f98-96df-c9fe6f80bbb0,Google,iPhone 13,2024-09-14 18:19:44,2024-09-14 20:00:00,100,CST,TX,Celina,32.74350566395859,-97.09899592353626,5
e757a673-0133-4e73-8b1d-2a9ace1266ed,Apple,DuraForce PRO 2,2024-09-14 13:08:48,2024-09-14 14:41:45,92,CST,TX,Southlake,32.74382971098672,-97.0803203674512,3
80bb3805-5545-4662-8022-41dc127dab02,Kyocera,Moto G Power,2024-09-14 19:53:09,2024-09-14 20:00:00,6,CST,TX,Arlington,32.74813430021326,-97.10009436659423,6
f0f4b73a-2c10-4d9d-90d6-3b826bbde71c,Motorola,Pixel 6,2024-09-14 13:34:46,2024-09-14 17:13:44,218,CST,TX,Prosper,32.74656050184039,-97.10268530942942,3
8f72a004-44ac-4a74-a606-645ad48622e6,Motorola,DuraForce PRO 2,2024-09-14 13:47:18,2024-09-14 14:45:24,58,CST,TX,Murphy,32.75093455541293,-97.09064937762206,6
ac82847b-ef20-4459-9dbb-4d2a66b4a835,Kyocera,Galaxy S21,2024-09-14 18:58:12,2024-09-14 19:35:07,36,CST,TX,Dallas,32.74426031196477,-97.09544394337497,2
5afddccc-6785-4bd5-b3ef-66e6702e3edd,Google,Galaxy S21,2024-09-14 15:01:04,2024-09-14 15:23:55,22,CST,TX,Arlington,32.751474200302084,-97.09806946557262,3
24eafcec-840c-47f6-93d6-adaa5a2130ee,Samsung,DuraForce PRO 2,2024-09-14 17:10:27,2024-09-14 19:32:36,142,CST,TX,Arlington,32.748057933434595,-97.0892813012705,5
e44abb1f-a3dd-45d2-8c21-995396eeaec7,Apple,iPhone 13,2024-09-14 15:40:23,2024-09-14 19:30:23,230,CST,TX,Murphy,32.74325323882204,-97.10387088974407,1
9535cf82-5077-4b9d-ab29-3e534de0b095,Motorola,iPhone 13,2024-09-14 12:45:46,2024-09-14 15:46:17,180,CST,TX,Irving,32.74808589947983,-97.11102566060423,4
2b303982-6dbc-42eb-8d81-094ada2879fb,Kyocera,iPhone 13,2024-09-14 12:21:18,2024-09-14 14:07:09,105,CST,TX,Southlake,32.74874037694661,-97.10473982102098,2
56ac3af3-dd43-4efd-94df-91bed10bd4ad,Google,iPhone 13,2024-09-14 12:03:35,2024-09-14 12:21:05,17,CST,TX,Arlington,32.74493979632206,-97.08042242049132,1
2782fb02-3927-47fa-9d3d-01140cba37cb,Google,iPhone 13,2024-09-14 17:02:01,2024-09-14 19:44:05,162,CST,TX,Plano,32.74636270842105,-97.09114587090926,6
6b48c282-a371-41d5-8641-3461a1a75c0e,Motorola,Moto G Power,2024-09-14 19:28:39,2024-09-14 20:00:00,31,CST,TX,Prosper,32.7521990533689,-97.09870720819214,6
0e0a2190-2a5b-4a44-9947-82e4426530a7,Apple,iPhone 13,2024-09-14 12:03:02,2024-09-14 15:34:25,211,CST,TX,Richardson,32.74578812250185,-97.07482257902055,6
cfb59818-279d-40d1-b037-813e1bca6705,Google,Moto G Power,2024-09-14 12:02:14,2024-09-14 14:54:25,172,CST,TX,Gunter,32.75113219806371,-97.09124039800432,4
fe62d63d-d1a1-4275-b622-266968be3bbe,Kyocera,Pixel 6,2024-09-14 16:26:27,2024-09-14 20:00:00,213,CST,TX,Richardson,32.7491416725439,-97.11515421564164,2
f33693ad-69a1-4df5-810e-ad683a915722,Motorola,Galaxy S21,2024-09-14 19:27:35,2024-09-14 20:00:00,32,CST,TX,Princeton,32.746207453157005,-97.09885537393983,6
2fecdf5d-92c0-448d-9da1-d48e46f97962,Samsung,Moto G Power,2024-09-14 15:24:09,2024-09-14 15:40:14,16,CST,TX,Irving,32.74705817801663,-97.07809799348033,7
42c0ac78-34aa-460b-812d-260fe185ab60,Google,iPhone 13,2024-09-14 18:48:16,2024-09-14 20:00:00,71,CST,TX,Rockwall,32.751788717919474,-97.09228730662572,1
a37a1ef7-9b2b-47ba-9ba2-ffe9d4d48531,Samsung,iPhone 13,2024-09-14 13:26:29,2024-09-14 14:27:11,60,CST,TX,Denton,32.74857201410673,-97.10409170372861,1
5a9fade9-7d8f-4bac-80d3-c7f11ce628cf,Motorola,Moto G Power,2024-09-14 12:25:23,2024-09-14 12:56:10,30,CST,TX,Arlington,32.7486429268034,-97.07380828482624,4
46081d28-9b31-420d-af6f-78db42b81d26,Apple,Moto G Power,2024-09-14 17:21:44,2024-09-14 19:29:48,128,CST,TX,DFW,32.74333726032914,-97.10205092168222,5
b04b81a7-2e31-4d1d-9843-6f0dfb2f1abe,Motorola,DuraForce PRO 2,2024-09-14 14:33:14,2024-09-14 16:25:11,111,CST,TX,Gunter,32.74463991114746,-97.07528846942351,2
920efe5c-45dd-430e-b36a-3910039cc5cd,Motorola,Galaxy S21,2024-09-14 16:07:15,2024-09-14 18:15:12,127,CST,TX,Gunter,32.75257483429455,-97.09490389213336,5
790f0b15-c0e5-4491-8f45-c8b8eaa6060f,Motorola,Pixel 6,2024-09-14 18:33:25,2024-09-14 19:20:35,47,CST,TX,Dallas,32.74609627754362,-97.07993023015804,3
ec1c0a4d-1b8b-47f5-b62e-3033d9b0fb63,Kyocera,DuraForce PRO 2,2024-09-14 17:59:36,2024-09-14 20:00:00,120,CST,TX,Princeton,32.74960898878972,-97.09843092033508,2
207b09ec-5843-4adc-9827-ec1630f9defa,Google,iPhone 13,2024-09-14 19:08:26,2024-09-14 20:00:00,51,CST,TX,Plano,32.747472723532894,-97.10425552315117,6
09cdb3df-046a-42c3-8ca3-8434a36c629c,Motorola,DuraForce PRO 2,2024-09-14 13:49:07,2024-09-14 17:20:35,211,CST,TX,Celina,32.7445857965912,-97.07952244813565,4
a7e0c92e-69d2-4cdc-9f66-1b21c5f405f8,Samsung,DuraForce PRO 2,2024-09-14 16:35:10,2024-09-14 18:23:38,108,CST,TX,Murphy,32.750777573299324,-97.10457879036542,4
b35741e8-ad23-4307-b107-853c4f859fe5,Motorola,Moto G Power,2024-09-14 18:41:15,2024-09-14 20:00:00,78,CST,TX,Denton,32.745880422898345,-97.07523562014529,4
d056b852-4af9-4289-bcc7-e5867bce3e81,Google,Galaxy S21,2024-09-14 18:57:00,2024-09-14 20:00:00,63,CST,TX,Dallas,32.74762319625484,-97.10233655304351,7
ff89c14b-b54c-4e22-a99b-eaee467bc89c,Apple,iPhone 13,2024-09-14 18:46:55,2024-09-14 20:00:00,73,CST,TX,DFW,32.74505853056071,-97.08520639516365,5
ec8726c0-349e-4c43-8dba-1ee55796b1f3,Motorola,Moto G Power,2024-09-14 16:54:13,2024-09-14 18:07:02,72,CST,TX,Plano,32.75034452615681,-97.10863549809324,5
df6acc85-2e16-48ba-8e1b-9aca5d2a06f9,Google,Pixel 6,2024-09-14 12:58:13,2024-09-14 15:21:24,143,CST,TX,Rockwall,32.74486841910491,-97.1097443924504,2
ead8707a-a41f-4b95-a496-4f4bf7498929,Kyocera,Pixel 6,2024-09-14 15:50:40,2024-09-14 17:39:50,109,CST,TX,Denton,32.74841146720578,-97.10818283305662,2
b2081369-757e-4407-8da4-7b3b5dea284a,Apple,Moto G Power,2024-09-14 17:27:31,2024-09-14 18:02:52,35,CST,TX,Plano,32.74625485467121,-97.07785040147287,1
a2c21dd8-b06e-4204-ab6f-cee1a42d54c6,Samsung,Pixel 6,2024-09-14 19:14:50,2024-09-14 20:00:00,45,CST,TX,Dallas,32.744733170717446,-97.10539915950108,2
dcfc12da-c046-40e3-b3d3-f6cbdc5a1ad5,Samsung,Moto G Power,2024-09-14 12:38:57,2024-09-14 13:30:45,51,CST,TX,DFW,32.746104284783655,-97.08448258780625,5
e91ac7cf-b3e7-465e-8b97-8a9a9a8ab23f,Kyocera,DuraForce PRO 2,2024-09-14 14:22:36,2024-09-14 18:15:34,232,CST,TX,Murphy,32.75055019390747,-97.09398279719942,3
cfaa9208-9495-406a-8376-3bc0b59adc64,Motorola,DuraForce PRO 2,2024-09-14 15:04:47,2024-09-14 17:12:24,127,CST,TX,Murphy,32.748929410037974,-97.10250077093346,1
18aab3a6-edb1-4e65-a2ef-a5ecf3aafc9d,Apple,Galaxy S21,2024-09-14 17:21:46,2024-09-14 19:23:07,121,CST,TX,Irving,32.74643808968075,-97.10528258656521,4
617d2eea-08e6-42ba-9d11-0f1b723afa2f,Motorola,iPhone 13,2024-09-14 13:17:38,2024-09-14 17:00:46,223,CST,TX,Arlington,32.74385304916224,-97.08376679088124,3
65351ac3-c287-4471-b73f-ed647eefb5f0,Kyocera,Moto G Power,2024-09-14 13:01:15,2024-09-14 13:35:46,34,CST,TX,Richardson,32.748762281254415,-97.08778399035114,5
6cf7577b-1111-48d0-a90f-bfd97e4b55da,Apple,Galaxy S21,2024-09-14 16:43:52,2024-09-14 17:46:20,62,CST,TX,Richardson,32.749619262793274,-97.07964770218263,2
636a45b0-f465-4b0c-8c26-2dd016b72a9d,Motorola,iPhone 13,2024-09-14 18:06:14,2024-09-14 19:26:34,80,CST,TX,DFW,32.74758580085764,-97.09054253419716,7
66c195c0-2446-4f95-a29b-977bf3a147ce,Motorola,DuraForce PRO 2,2024-09-14 14:27:50,2024-09-14 15:06:16,38,CST,TX,Dallas,32.74282178411226,-97.09819894761401,5
c65bc6c5-1071-4ec1-97ec-df5917cb46af,Samsung,Pixel 6,2024-09-14 13:31:02,2024-09-14 15:50:38,139,CST,TX,Rockwall,32.743854877516995,-97.08616832799375,1
c89b37d1-91bf-48d5-91ae-8ebef04b9e03,Motorola,DuraForce PRO 2,2024-09-14 12:04:06,2024-09-14 14:04:42,120,CST,TX,Prosper,32.74789805587158,-97.08638958564421,4
455da98a-cdc6-49c9-8f1b-1f7df7d0dad6,Apple,iPhone 13,2024-09-14 12:24:17,2024-09-14 14:45:03,140,CST,TX,McKinney,32.746558535538384,-97.07267829544642,1
