mdn_hash,city,lat,lon,app_name,category,url,protocol,host,timestamp,duration_minutes,upstream_gb,downstream_gb,total_gb
a5578834-a988-4e17-bc8c-87a4251e08fd,Gunter,32.748478574725915,-97.07710288633088,Facebook,Social Media,https://www.facebook.com/2d964df4-1100-4452-8e4f-0244c057365e,https,www.facebook.com,2024-09-14 17:54:51,2,0.45,3.8,4.25
a5578834-a988-4e17-bc8c-87a4251e08fd,Gunter,32.748478574725915,-97.07710288633088,Facebook,Social Media,https://www.facebook.com/e5f14b01-c996-47f6-a280-0421ab7ceb9a,https,www.facebook.com,2024-09-14 17:54:51,34,0.53,3.88,4.41
a5578834-a988-4e17-bc8c-87a4251e08fd,Gunter,32.748478574725915,-97.07710288633088,Fitbit,Health,http://www.fitbit.com/2dd2ebf6-35b1-48e1-8089-2786acaac003,http,www.fitbit.com,2024-09-14 17:54:51,24,1.63,2.8,4.43
a5578834-a988-4e17-bc8c-87a4251e08fd,Gunter,32.748478574725915,-97.07710288633088,Apple Health,Health,http://www.applehealth.com/323c8844-e0e2-4e7e-8401-27dc779aa5c0,http,www.applehealth.com,2024-09-14 17:54:51,3,0.22,1.94,2.16
811206e7-fbea-4789-b47e-cf9ede9fd5ed,McKinney,32.748638956522655,-97.10374521655174,Clash of Clans,Gaming,http://www.clashofclans.com/a314a8f8-e4c1-4e1f-a062-3de54db771d2,http,www.clashofclans.com,2024-09-14 13:05:25,33,0.42,2.05,2.47
811206e7-fbea-4789-b47e-cf9ede9fd5ed,McKinney,32.748638956522655,-97.10374521655174,Twitter,Social Media,http://www.twitter.com/a01c48f7-860d-4c36-9874-ae8185aa9ecc,http,www.twitter.com,2024-09-14 13:05:25,29,1.95,3.4,5.35
811206e7-fbea-4789-b47e-cf9ede9fd5ed,McKinney,32.748638956522655,-97.10374521655174,CNN,News,http://www.cnn.com/38c43f0b-8129-480e-ba8f-daa001ee9fa6,http,www.cnn.com,2024-09-14 13:05:25,27,0.93,2.71,3.64
811206e7-fbea-4789-b47e-cf9ede9fd5ed,McKinney,32.748638956522655,-97.10374521655174,Microsoft Office,Productivity,http://www.microsoftoffice.com/c9ceb654-be3d-417f-b9ef-0ad9050d34e9,http,www.microsoftoffice.com,2024-09-14 13:05:25,16,1.76,1.01,2.77
811206e7-fbea-4789-b47e-cf9ede9fd5ed,McKinney,32.748638956522655,-97.10374521655174,Facebook,Social Media,http://www.facebook.com/19c799c7-788d-439e-bf27-b99fff1fac00,http,www.facebook.com,2024-09-14 13:05:25,7,0.97,3.07,4.04
d5281c6e-ec43-4373-8d7d-171922ebb922,Gunter,32.7475219505568,-97.10470897810566,Slack,Productivity,https://www.slack.com/2cbdc9e4-6910-46bc-9df5-6258c90278e7,https,www.slack.com,2024-09-14 15:30:45,45,0.2,4.12,4.32
46d15b36-3760-4aec-bd9f-29e5f4b34048,Plano,32.74481933050007,-97.1126614575374,Netflix,Streaming,https://www.netflix.com/17d40305-9000-40ca-b587-8e9dc2452ceb,https,www.netflix.com,2024-09-14 15:37:07,19,0.89,2.53,3.42
46d15b36-3760-4aec-bd9f-29e5f4b34048,Plano,32.74481933050007,-97.1126614575374,Amazon,Shopping,https://www.amazon.com/9f3cb81a-f7a3-4978-9a01-cfc9de604947,https,www.amazon.com,2024-09-14 15:37:07,6,0.49,2.56,3.05
46d15b36-3760-4aec-bd9f-29e5f4b34048,Plano,32.74481933050007,-97.1126614575374,Disney+,Streaming,http://www.disney+.com/d37ad58a-8505-43d4-8f57-5f6bce69bf24,http,www.disney+.com,2024-09-14 15:37:07,56,1.32,1.89,3.21
79f1bd4e-9086-43a8-93cf-8797291448cf,Dallas,32.746756189446984,-97.11299660076703,Disney+,Streaming,http://www.disney+.com/b922d7b0-31da-4e6d-a72a-28835626839c,http,www.disney+.com,2024-09-14 19:58:44,19,1.59,1.34,2.93
79f1bd4e-9086-43a8-93cf-8797291448cf,Dallas,32.746756189446984,-97.11299660076703,Walmart,Shopping,https://www.walmart.com/2884a71a-bb80-415b-b3d1-0fa2dd87cf5a,https,www.walmart.com,2024-09-14 19:58:44,14,0.45,3.34,3.79
115c2b69-f862-4348-ad3f-f64cbb565002,Irving,32.74309519226183,-97.09182996391296,Fitbit,Health,https://www.fitbit.com/10fbcb60-3779-4388-b480-4df7aa071037,https,www.fitbit.com,2024-09-14 15:02:40,50,1.21,2.54,3.75
115c2b69-f862-4348-ad3f-f64cbb565002,Irving,32.74309519226183,-97.09182996391296,YouTube,Streaming,https://www.youtube.com/09baabe6-2732-48b4-aac2-480c5dfd4471,https,www.youtube.com,2024-09-14 15:02:40,50,1.44,0.89,2.33
115c2b69-f862-4348-ad3f-f64cbb565002,Irving,32.74309519226183,-97.09182996391296,BBC,News,http://www.bbc.com/5573206f-2e49-4ea0-ad68-ebcaf3d7800c,http,www.bbc.com,2024-09-14 15:02:40,48,0.98,3.4,4.38
115c2b69-f862-4348-ad3f-f64cbb565002,Irving,32.74309519226183,-97.09182996391296,eBay,Shopping,https://www.ebay.com/e7d15f91-1c7a-4ac1-b4ea-2e9a912011a6,https,www.ebay.com,2024-09-14 15:02:40,58,0.52,3.28,3.8
115c2b69-f862-4348-ad3f-f64cbb565002,Irving,32.74309519226183,-97.09182996391296,Slack,Productivity,https://www.slack.com/963a512f-3644-455e-b6ff-df2106c8bd7e,https,www.slack.com,2024-09-14 15:02:40,15,1.75,4.9,6.65
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Denton,32.7459558376729,-97.07472078878348,Snapchat,Social Media,http://www.snapchat.com/d64ef4ee-8734-4ab0-91de-dbfed86b72e5,http,www.snapchat.com,2024-09-14 12:43:54,43,1.67,1.87,3.54
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Denton,32.7459558376729,-97.07472078878348,Amazon,Shopping,http://www.amazon.com/fa29ddce-33fb-4833-b84b-06c3929a7b5c,http,www.amazon.com,2024-09-14 12:43:54,4,0.18,4.85,5.03
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Denton,32.7459558376729,-97.07472078878348,Amazon,Shopping,http://www.amazon.com/3f18aaf5-7c4c-4f8a-a62a-a2651f65f9ce,http,www.amazon.com,2024-09-14 12:43:54,18,1.1,1.33,2.43
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Denton,32.7459558376729,-97.07472078878348,Clash of Clans,Gaming,http://www.clashofclans.com/1de79970-8876-4ac7-bda8-f3732f18a06e,http,www.clashofclans.com,2024-09-14 12:43:54,12,1.74,1.32,3.06
675d8b6f-7c47-4d7c-8644-a0cfb822fd0f,Denton,32.7459558376729,-97.07472078878348,Netflix,Streaming,http://www.netflix.com/46dfdb55-01f4-4f0f-92d0-c4339886657c,http,www.netflix.com,2024-09-14 12:43:54,59,0.67,3.17,3.84
4e8fc656-ba30-4024-82f0-132f051bfc47,Prosper,32.748811813926814,-97.08126797375694,Microsoft Office,Productivity,https://www.microsoftoffice.com/c1f4f0d7-88d2-4601-8f0d-61c29f7dc366,https,www.microsoftoffice.com,2024-09-14 16:55:16,2,1.61,4.01,5.62
4e8fc656-ba30-4024-82f0-132f051bfc47,Prosper,32.748811813926814,-97.08126797375694,Slack,Productivity,http://www.slack.com/54cb1c5f-1401-448c-8de8-697091d5cd7a,http,www.slack.com,2024-09-14 16:55:16,44,0.29,4.12,4.41
e43ca24a-d403-4320-9ed0-1edb1fcc6c98,Richardson,32.74845606497387,-97.11466641803058,Trello,Productivity,https://www.trello.com/472eed78-74d3-49de-9eb0-f57fe19c5e2f,https,www.trello.com,2024-09-14 13:49:52,47,0.86,1.23,2.09
e43ca24a-d403-4320-9ed0-1edb1fcc6c98,Richardson,32.74845606497387,-97.11466641803058,MyFitnessPal,Health,https://www.myfitnesspal.com/202e06f9-dcaf-4a4a-a7dd-67ca43ee45f4,https,www.myfitnesspal.com,2024-09-14 13:49:52,30,0.84,3.37,4.21
e43ca24a-d403-4320-9ed0-1edb1fcc6c98,Richardson,32.74845606497387,-97.11466641803058,Trello,Productivity,https://www.trello.com/119b957f-3789-46a1-ae90-d219c426c387,https,www.trello.com,2024-09-14 13:49:52,53,0.14,0.93,1.07
91f29689-aab7-4a68-bc27-959912c19ce0,Irving,32.74950559416238,-97.09664798403722,Snapchat,Social Media,https://www.snapchat.com/d9bb4669-06ba-4328-b164-94ce2f734ab1,https,www.snapchat.com,2024-09-14 14:01:34,5,1.69,1.77,3.46
91f29689-aab7-4a68-bc27-959912c19ce0,Irving,32.74950559416238,-97.09664798403722,Amazon,Shopping,http://www.amazon.com/aef72e3d-789b-4ce0-94c1-8c85242224c8,http,www.amazon.com,2024-09-14 14:01:34,2,1.1,1.08,2.18
6999eecd-a685-462f-90bc-760af9153d12,Irving,32.7458016797822,-97.08192968538204,Disney+,Streaming,https://www.disney+.com/af3b6e62-1b94-40ce-94e0-d71f9be31c81,https,www.disney+.com,2024-09-14 15:03:13,60,1.36,1.61,2.97
6999eecd-a685-462f-90bc-760af9153d12,Irving,32.7458016797822,-97.08192968538204,Hulu,Streaming,https://www.hulu.com/b35cb4d9-9cfa-4fe0-8d76-45ec8e622171,https,www.hulu.com,2024-09-14 15:03:13,45,1.69,1.94,3.63
6999eecd-a685-462f-90bc-760af9153d12,Irving,32.7458016797822,-97.08192968538204,Facebook,Social Media,http://www.facebook.com/83cfd3b8-6934-490a-94c0-fe7339b88242,http,www.facebook.com,2024-09-14 15:03:13,21,0.15,0.61,0.76
bd2d41d3-fe72-4acf-b4f0-05faa3d420b5,Southlake,32.75073477417765,-97.0927064433737,Candy Crush,Gaming,https://www.candycrush.com/35a81034-b7a3-4e64-968e-15d98cdc78e3,https,www.candycrush.com,2024-09-14 18:37:54,56,1.77,1.69,3.46
bd2d41d3-fe72-4acf-b4f0-05faa3d420b5,Southlake,32.75073477417765,-97.0927064433737,Google Fit,Health,http://www.googlefit.com/f96af5f2-1be1-410d-8ced-288ae507a5ac,http,www.googlefit.com,2024-09-14 18:37:54,27,0.17,1.41,1.58
f91762ad-41c4-44eb-b71c-a08a929e23b0,Arlington,32.74911992406233,-97.07956304397676,Twitter,Social Media,http://www.twitter.com/b94ffc86-32cd-4a04-81a5-e4957b93cb19,http,www.twitter.com,2024-09-14 13:29:53,16,1.14,2.62,3.76
c6de13b7-18b5-48d2-8b28-2e4a56443d2e,Dallas,32.742759144244104,-97.09472734280548,CNN,News,https://www.cnn.com/d85557f6-267e-40f6-9550-e6e3c142b568,https,www.cnn.com,2024-09-14 19:17:20,12,1.04,2.48,3.52
c6de13b7-18b5-48d2-8b28-2e4a56443d2e,Dallas,32.742759144244104,-97.09472734280548,BBC,News,http://www.bbc.com/91214906-bce8-452e-ab53-de71f1af7fcc,http,www.bbc.com,2024-09-14 19:17:20,11,1.3,3.79,5.09
c6de13b7-18b5-48d2-8b28-2e4a56443d2e,Dallas,32.742759144244104,-97.09472734280548,YouTube,Streaming,https://www.youtube.com/5d5b5995-f57f-4df6-ac3b-ecf335289dd6,https,www.youtube.com,2024-09-14 19:17:20,57,1.19,2.03,3.22
c6de13b7-18b5-48d2-8b28-2e4a56443d2e,Dallas,32.742759144244104,-97.09472734280548,Snapchat,Social Media,http://www.snapchat.com/230535fc-694d-47b0-b3c1-d4c0336eac2f,http,www.snapchat.com,2024-09-14 19:17:20,55,1.23,1.74,2.97
0d353856-38ed-4d18-ab08-b2faf79bcc57,Arlington,32.74883754838666,-97.10328194305951,Facebook,Social Media,https://www.facebook.com/ad7f7758-634b-47b2-b1af-6245e61abf94,https,www.facebook.com,2024-09-14 19:19:57,23,1.18,1.42,2.6
0d353856-38ed-4d18-ab08-b2faf79bcc57,Arlington,32.74883754838666,-97.10328194305951,Netflix,Streaming,https://www.netflix.com/15a8afb9-89d4-461e-a347-20baaabfb85c,https,www.netflix.com,2024-09-14 19:19:57,31,1.35,4.03,5.38
0d353856-38ed-4d18-ab08-b2faf79bcc57,Arlington,32.74883754838666,-97.10328194305951,Disney+,Streaming,http://www.disney+.com/fb5a92b9-97ec-49c2-a93f-90c5a84431e4,http,www.disney+.com,2024-09-14 19:19:57,15,1.96,4.76,6.72
0d353856-38ed-4d18-ab08-b2faf79bcc57,Arlington,32.74883754838666,-97.10328194305951,Fitbit,Health,https://www.fitbit.com/8bd904c4-2f08-46cd-a1ff-116043a809c8,https,www.fitbit.com,2024-09-14 19:19:57,1,0.45,4.64,5.09
2d532824-efe3-47d9-b5ae-dc4491a09538,Princeton,32.74835394345717,-97.08745891192773,YouTube,Streaming,http://www.youtube.com/17a42258-1e13-4d0b-afcc-f44f6d46e002,http,www.youtube.com,2024-09-14 13:27:19,8,0.64,0.65,1.29
2d532824-efe3-47d9-b5ae-dc4491a09538,Princeton,32.74835394345717,-97.08745891192773,Hulu,Streaming,http://www.hulu.com/6fc556d6-809a-4f83-8371-8c340f1667b1,http,www.hulu.com,2024-09-14 13:27:19,38,1.38,0.7,2.08
38371257-beb1-4183-bfaf-296652976673,Richardson,32.7511684447253,-97.10068509912718,PUBG Mobile,Gaming,https://www.pubgmobile.com/82a34d8c-18e2-4e0c-90ef-2ec7dcc2bcca,https,www.pubgmobile.com,2024-09-14 12:33:37,41,0.54,4.28,4.82
38371257-beb1-4183-bfaf-296652976673,Richardson,32.7511684447253,-97.10068509912718,Hulu,Streaming,http://www.hulu.com/7fddcd34-d1a9-49d7-8dbb-59d68ef4ee84,http,www.hulu.com,2024-09-14 12:33:37,55,0.18,4.77,4.95
181524ac-653e-42c9-8cc3-0805bf99a068,DFW,32.745520017902614,-97.07331224903288,BBC,News,http://www.bbc.com/0e6aab57-fef0-4b43-bd78-72b8d17704fa,http,www.bbc.com,2024-09-14 14:15:31,41,0.58,2.66,3.24
181524ac-653e-42c9-8cc3-0805bf99a068,DFW,32.745520017902614,-97.07331224903288,Trello,Productivity,http://www.trello.com/19be36ac-8ed6-4eaa-b4bc-693d7f49566d,http,www.trello.com,2024-09-14 14:15:31,12,0.49,3.81,4.3
181524ac-653e-42c9-8cc3-0805bf99a068,DFW,32.745520017902614,-97.07331224903288,Instagram,Social Media,https://www.instagram.com/78649daa-2451-47ed-b6a9-650fff5dcc62,https,www.instagram.com,2024-09-14 14:15:31,2,0.58,2.97,3.55
181524ac-653e-42c9-8cc3-0805bf99a068,DFW,32.745520017902614,-97.07331224903288,Google Fit,Health,http://www.googlefit.com/9ddf13a3-0f74-4b9d-a7b6-74b382a6c5c7,http,www.googlefit.com,2024-09-14 14:15:31,39,0.82,3.68,4.5
181524ac-653e-42c9-8cc3-0805bf99a068,DFW,32.745520017902614,-97.07331224903288,Netflix,Streaming,http://www.netflix.com/91e33832-cdd6-460c-94b3-c37b610f5117,http,www.netflix.com,2024-09-14 14:15:31,29,0.23,3.51,3.74
6f096c6a-8afb-498c-8d1e-2d9c47f9bb3a,Prosper,32.748358630223095,-97.11253325491714,PUBG Mobile,Gaming,http://www.pubgmobile.com/cc20b787-f65a-4914-bf95-b3c7ab4bdd5d,http,www.pubgmobile.com,2024-09-14 12:09:59,51,0.33,0.58,0.91
6f096c6a-8afb-498c-8d1e-2d9c47f9bb3a,Prosper,32.748358630223095,-97.11253325491714,Fox News,News,https://www.foxnews.com/c6f511ee-ba31-4628-b1a3-2fbde8fcfbea,https,www.foxnews.com,2024-09-14 12:09:59,42,1.38,2.86,4.24
6f096c6a-8afb-498c-8d1e-2d9c47f9bb3a,Prosper,32.748358630223095,-97.11253325491714,Hulu,Streaming,https://www.hulu.com/1605fb94-406b-427f-953f-17d66cb00ff1,https,www.hulu.com,2024-09-14 12:09:59,59,1.58,3.14,4.72
6f096c6a-8afb-498c-8d1e-2d9c47f9bb3a,Prosper,32.748358630223095,-97.11253325491714,Google Fit,Health,https://www.googlefit.com/34d3fb20-7086-46b4-9565-d456dc64e94e,https,www.googlefit.com,2024-09-14 12:09:59,39,0.87,2.48,3.35
5e0cde47-06b8-4e0a-9218-112918742aa2,Irving,32.746121640023574,-97.10684254213682,Snapchat,Social Media,https://www.snapchat.com/67d62cee-fb43-4695-9323-6d036c902fc9,https,www.snapchat.com,2024-09-14 16:40:39,30,0.33,2.08,2.41
5e0cde47-06b8-4e0a-9218-112918742aa2,Irving,32.746121640023574,-97.10684254213682,Hulu,Streaming,http://www.hulu.com/809f9519-2c91-4967-a9ca-2bdf0b54e698,http,www.hulu.com,2024-09-14 16:40:39,20,0.55,0.51,1.06
5e0cde47-06b8-4e0a-9218-112918742aa2,Irving,32.746121640023574,-97.10684254213682,Instagram,Social Media,http://www.instagram.com/8eae1351-1164-4828-8834-a9cac242baf4,http,www.instagram.com,2024-09-14 16:40:39,48,0.38,2.42,2.8
5e0cde47-06b8-4e0a-9218-112918742aa2,Irving,32.746121640023574,-97.10684254213682,Fox News,News,http://www.foxnews.com/c04135a7-6f95-4824-a522-2d7160aaa0b6,http,www.foxnews.com,2024-09-14 16:40:39,38,0.2,0.7,0.9
ac09dcd5-e36e-47b3-b69f-400c342e35f9,McKinney,32.74638419166462,-97.11362389547206,MyFitnessPal,Health,http://www.myfitnesspal.com/de6e64f4-5ac9-454e-82ba-20df36bb7912,http,www.myfitnesspal.com,2024-09-14 18:28:54,5,0.39,0.62,1.01
ac09dcd5-e36e-47b3-b69f-400c342e35f9,McKinney,32.74638419166462,-97.11362389547206,Microsoft Office,Productivity,https://www.microsoftoffice.com/fff5f89a-c930-44ff-919f-29abb4107b16,https,www.microsoftoffice.com,2024-09-14 18:28:54,33,0.94,1.25,2.19
ac09dcd5-e36e-47b3-b69f-400c342e35f9,McKinney,32.74638419166462,-97.11362389547206,MyFitnessPal,Health,https://www.myfitnesspal.com/ba6efd82-102c-4211-b22a-47cdd9848a41,https,www.myfitnesspal.com,2024-09-14 18:28:54,11,1.13,4.07,5.2
ac09dcd5-e36e-47b3-b69f-400c342e35f9,McKinney,32.74638419166462,-97.11362389547206,Walmart,Shopping,http://www.walmart.com/125f1ed9-c270-4679-a225-386e40ca3fdb,http,www.walmart.com,2024-09-14 18:28:54,42,1.13,2.57,3.7
be6fcad6-e82f-45b6-8aea-d0ebec258259,Gunter,32.749420704478105,-97.09650702436564,Trello,Productivity,http://www.trello.com/62ed5f85-5300-4d99-a272-89c15a0ede93,http,www.trello.com,2024-09-14 15:55:01,28,1.74,4.33,6.07
546fb6d8-f59a-4c2f-9edc-f02eab8f589d,Denton,32.742005942643154,-97.09817519143458,Netflix,Streaming,https://www.netflix.com/c91cb26a-24c5-4902-aacd-d43eab638f27,https,www.netflix.com,2024-09-14 18:58:13,25,1.11,3.45,4.56
546fb6d8-f59a-4c2f-9edc-f02eab8f589d,Denton,32.742005942643154,-97.09817519143458,Target,Shopping,https://www.target.com/719b2739-b247-457e-8036-ad456d09773a,https,www.target.com,2024-09-14 18:58:13,60,1.37,1.37,2.74
546fb6d8-f59a-4c2f-9edc-f02eab8f589d,Denton,32.742005942643154,-97.09817519143458,MyFitnessPal,Health,http://www.myfitnesspal.com/4fc752b5-c72d-450a-ab7b-3df21ac409b3,http,www.myfitnesspal.com,2024-09-14 18:58:13,51,0.42,1.0,1.42
ad3adc26-8458-42bf-9675-4cea4077230e,Dallas,32.75024821365517,-97.10379974855806,eBay,Shopping,https://www.ebay.com/3bb67ffb-bf32-4d0a-9856-fde0dda9842f,https,www.ebay.com,2024-09-14 15:14:15,39,0.63,3.02,3.65
ad3adc26-8458-42bf-9675-4cea4077230e,Dallas,32.75024821365517,-97.10379974855806,Clash of Clans,Gaming,http://www.clashofclans.com/8672bcad-1c0e-4cee-b48d-51d7ef0dc028,http,www.clashofclans.com,2024-09-14 15:14:15,30,0.32,4.73,5.05
ad3adc26-8458-42bf-9675-4cea4077230e,Dallas,32.75024821365517,-97.10379974855806,Google Fit,Health,https://www.googlefit.com/6c3cbbca-767b-4f2e-9c51-84074febe076,https,www.googlefit.com,2024-09-14 15:14:15,44,0.16,0.98,1.14
ad3adc26-8458-42bf-9675-4cea4077230e,Dallas,32.75024821365517,-97.10379974855806,CNN,News,http://www.cnn.com/14b672b1-a245-4842-8e4a-b88a91284561,http,www.cnn.com,2024-09-14 15:14:15,51,1.88,2.74,4.62
4c71f3e4-12d8-499d-b0f1-a3b1ce2b0513,Southlake,32.75011814526713,-97.10338891058365,Facebook,Social Media,https://www.facebook.com/b7094b6a-179a-4a94-89f4-bf220aed9a51,https,www.facebook.com,2024-09-14 19:16:17,36,0.42,4.79,5.21
4c71f3e4-12d8-499d-b0f1-a3b1ce2b0513,Southlake,32.75011814526713,-97.10338891058365,Google Drive,Productivity,https://www.googledrive.com/c42ead67-3522-49a5-aa48-4bdf5d59475e,https,www.googledrive.com,2024-09-14 19:16:17,24,0.27,1.54,1.81
4c71f3e4-12d8-499d-b0f1-a3b1ce2b0513,Southlake,32.75011814526713,-97.10338891058365,Clash of Clans,Gaming,https://www.clashofclans.com/ec2105d4-3a64-426b-ae4f-e14206128bd7,https,www.clashofclans.com,2024-09-14 19:16:17,8,1.23,2.37,3.6
d89b270b-385f-43be-a67f-8fca47662eae,Garland,32.75006114436977,-97.09864819850807,Apple Health,Health,https://www.applehealth.com/6d6e1d44-ddd0-481d-8826-e11b96c65996,https,www.applehealth.com,2024-09-14 17:58:30,3,0.6,3.06,3.66
d89b270b-385f-43be-a67f-8fca47662eae,Garland,32.75006114436977,-97.09864819850807,Fitbit,Health,https://www.fitbit.com/a5f629e9-40c7-4618-85dd-1711070778d3,https,www.fitbit.com,2024-09-14 17:58:30,1,0.44,4.34,4.78
d89b270b-385f-43be-a67f-8fca47662eae,Garland,32.75006114436977,-97.09864819850807,Fitbit,Health,http://www.fitbit.com/8a4b6911-5107-4452-bb05-6e3a720b9f42,http,www.fitbit.com,2024-09-14 17:58:30,57,0.46,1.4,1.86
b1d7c54d-4868-4cf4-a686-c18da0b44262,Dallas,32.747987585606815,-97.0868259547228,Call of Duty Mobile,Gaming,http://www.callofdutymobile.com/d7c3877f-03d0-40e0-8ff5-df7f2f93b360,http,www.callofdutymobile.com,2024-09-14 16:53:21,23,0.3,3.49,3.79
b1d7c54d-4868-4cf4-a686-c18da0b44262,Dallas,32.747987585606815,-97.0868259547228,eBay,Shopping,https://www.ebay.com/a25d1928-746e-4c76-a33e-157a15f8ab80,https,www.ebay.com,2024-09-14 16:53:21,6,0.17,3.64,3.81
b1d7c54d-4868-4cf4-a686-c18da0b44262,Dallas,32.747987585606815,-97.0868259547228,Trello,Productivity,http://www.trello.com/8f6546b1-e41b-4eab-b09b-bc5d0454daa5,http,www.trello.com,2024-09-14 16:53:21,35,1.93,1.56,3.49
b1d7c54d-4868-4cf4-a686-c18da0b44262,Dallas,32.747987585606815,-97.0868259547228,Amazon,Shopping,https://www.amazon.com/c6b81888-c1d2-4e70-aae8-fa060070960e,https,www.amazon.com,2024-09-14 16:53:21,23,1.43,2.45,3.88
b1d7c54d-4868-4cf4-a686-c18da0b44262,Dallas,32.747987585606815,-97.0868259547228,PUBG Mobile,Gaming,http://www.pubgmobile.com/f805f40e-0d21-4cbb-b7fe-f53b47fcf353,http,www.pubgmobile.com,2024-09-14 16:53:21,25,1.32,3.68,5.0
5a9fe231-5e8b-480e-84d6-78a2bcfcce2d,Frisco,32.74518757657574,-97.08816032825126,Snapchat,Social Media,https://www.snapchat.com/40d7e4d4-3d3e-4916-bb32-05f40ac8db83,https,www.snapchat.com,2024-09-14 14:39:07,9,1.54,2.88,4.42
5a9fe231-5e8b-480e-84d6-78a2bcfcce2d,Frisco,32.74518757657574,-97.08816032825126,Walmart,Shopping,http://www.walmart.com/eb2cca9d-deb7-4362-9ac0-22cfe019ee06,http,www.walmart.com,2024-09-14 14:39:07,23,0.14,2.45,2.59
18c5b582-6b76-484c-835b-e6c8f6350cbc,Dallas,32.7471631408633,-97.08206931284128,Target,Shopping,https://www.target.com/f7c70551-f4e7-43fa-8d5a-cdbab165c116,https,www.target.com,2024-09-14 13:58:56,6,1.06,1.05,2.11
18c5b582-6b76-484c-835b-e6c8f6350cbc,Dallas,32.7471631408633,-97.08206931284128,PUBG Mobile,Gaming,http://www.pubgmobile.com/f388b112-4897-4ab4-8709-aa9aca0534ab,http,www.pubgmobile.com,2024-09-14 13:58:56,54,1.47,1.43,2.9
18c5b582-6b76-484c-835b-e6c8f6350cbc,Dallas,32.7471631408633,-97.08206931284128,Instagram,Social Media,http://www.instagram.com/2b580f63-9f20-4164-8c3c-cbd25b6f0d71,http,www.instagram.com,2024-09-14 13:58:56,24,1.9,0.86,2.76
18c5b582-6b76-484c-835b-e6c8f6350cbc,Dallas,32.7471631408633,-97.08206931284128,Target,Shopping,https://www.target.com/7edc1330-839a-4a93-adbd-906648f89498,https,www.target.com,2024-09-14 13:58:56,3,0.93,1.54,2.47
24002b2d-3397-4e25-a29d-49cb1c9bce87,Irving,32.74948038446459,-97.0967007564985,Microsoft Office,Productivity,https://www.microsoftoffice.com/bff64df9-c58b-42bc-818e-f080e82d12c8,https,www.microsoftoffice.com,2024-09-14 14:48:33,40,0.87,0.69,1.56
24002b2d-3397-4e25-a29d-49cb1c9bce87,Irving,32.74948038446459,-97.0967007564985,Apple Health,Health,https://www.applehealth.com/b46f9371-ed43-4e6c-af3d-8e55cfeae306,https,www.applehealth.com,2024-09-14 14:48:33,43,0.15,0.61,0.76
24002b2d-3397-4e25-a29d-49cb1c9bce87,Irving,32.74948038446459,-97.0967007564985,Fitbit,Health,https://www.fitbit.com/26d1437c-4674-4e30-b66c-328dce60039a,https,www.fitbit.com,2024-09-14 14:48:33,55,0.37,1.56,1.93
24002b2d-3397-4e25-a29d-49cb1c9bce87,Irving,32.74948038446459,-97.0967007564985,MyFitnessPal,Health,https://www.myfitnesspal.com/eee84573-08f9-4209-9f58-72122f5e1453,https,www.myfitnesspal.com,2024-09-14 14:48:33,14,1.7,4.04,5.74
2a676555-6e95-462d-9db1-3e111a13dc08,Denton,32.746025845290255,-97.07917629825346,Netflix,Streaming,https://www.netflix.com/affb3fb5-caa1-4cff-99a1-7a2cc370f51b,https,www.netflix.com,2024-09-14 12:50:07,28,0.29,0.87,1.16
2a676555-6e95-462d-9db1-3e111a13dc08,Denton,32.746025845290255,-97.07917629825346,Snapchat,Social Media,https://www.snapchat.com/63ddc315-bb66-4055-887f-a3985250fb6c,https,www.snapchat.com,2024-09-14 12:50:07,36,0.98,1.4,2.38
2a676555-6e95-462d-9db1-3e111a13dc08,Denton,32.746025845290255,-97.07917629825346,NY Times,News,http://www.nytimes.com/202b395f-d00c-4d09-afa4-ace99c91c314,http,www.nytimes.com,2024-09-14 12:50:07,41,0.16,3.43,3.59
2a676555-6e95-462d-9db1-3e111a13dc08,Denton,32.746025845290255,-97.07917629825346,Instagram,Social Media,http://www.instagram.com/995b6bb8-9917-4129-9d5a-00e3876c2701,http,www.instagram.com,2024-09-14 12:50:07,3,1.74,1.36,3.1
22aec73e-bbb7-4cf1-b3d3-94f2136aa9f0,Gunter,32.75135246502244,-97.0998702066729,Trello,Productivity,https://www.trello.com/3ab863e2-c9df-43c9-9f29-cab97f0c0531,https,www.trello.com,2024-09-14 16:36:26,52,1.26,2.92,4.18
610c1fbc-fea7-436a-93a6-c9f3ce277a53,Plano,32.744419893486246,-97.08712514657752,Google Drive,Productivity,https://www.googledrive.com/51bce3e5-ae4f-43dc-91b9-9f8e36beb640,https,www.googledrive.com,2024-09-14 16:48:48,25,1.76,2.97,4.73
610c1fbc-fea7-436a-93a6-c9f3ce277a53,Plano,32.744419893486246,-97.08712514657752,Amazon,Shopping,http://www.amazon.com/88b5415a-b913-4fd1-8af8-9319353e16e0,http,www.amazon.com,2024-09-14 16:48:48,3,1.53,0.71,2.24
